
,customer_id,age,gender,city,education,income,orders,total_spent,category,payment,discount,rating,website_visits,support_calls,last_purchase,membership,churn,spending_per_order,age_group,purchase_year,purchase_month
159,C162315,38.0,male,Kolkata,Master,90208.0,8.0,10974.81,Clothing,Cash,15.9,5.0,14,4,2026-01-27,Basic,No,1371.85125,adult,2026,1
160,C178876,37.0,male,Mumbai,Master,53481.0,10.0,21377.53,Sports,Credit Card,26.7,4.3,28,3,2025-10-24,Silver,No,2137.7529999999997,adult,2025,10
161,C175289,29.0,female,Bangalore,PhD,63097.0,6.0,17225.69,Home,Net Banking,13.9,2.8,15,1,2025-11-03,Silver,No,2870.9483333333333,adult,2025,11
162,C111542,45.0,female,Pune,Bachelor,70459.0,11.0,45022.105,Sports,Cash,24.6,4.6,15,1,2024-01-22,Basic,No,4092.918636363637,middle_aged,2024,1
163,C157701,47.0,male,Chennai,Bachelor,60316.0,7.0,14479.87,Sports,Upi,9.9,3.8,17,3,2025-01-30,Gold,No,2068.552857142857,middle_aged,2025,1
164,C105344,35.0,female,Jaipur,Master,53000.0,7.0,11658.11,not_specified,unknown,0.0,4.2,20,2,2025-09-30,Silver,No,1665.4442857142858,adult,2025,9
165,C163553,25.0,female,Hyderabad,Master,51609.0,11.0,40056.06,Sports,Net Banking,11.3,2.6,16,2,2024-09-26,Gold,No,3641.4599999999996,adult,2024,9
166,C180233,44.0,male,Kolkata,Bachelor,34916.0,11.0,45022.105,Home,Cash,16.8,3.4,20,1,2024-10-30,Basic,No,4092.918636363637,middle_aged,2024,10
167,C116911,34.0,female,Delhi,High School,27273.0,8.0,8615.2,Clothing,Net Banking,6.6,4.9,26,2,2026-02-23,Silver,No,1076.9,adult,2026,2
168,C177884,29.0,male,panipat,Bachelor,58567.0,7.0,16305.34,Sports,Credit Card,21.0,3.5,13,4,2024-12-13,Silver,No,2329.3342857142857,adult,2024,12
169,C100950,35.0,female,Mumbai,Diploma,44241.0,8.0,13778.35,Books,Wallet,11.6,3.5,17,1,2025-07-12,Basic,No,1722.29375,adult,2025,7
170,C113414,26.0,male,Mohali,Bachelor,35809.0,10.0,30668.15,Sports,Net Banking,13.3,3.7,19,0,2024-01-27,Gold,No,3066.815,adult,2024,1
171,C185857,35.0,female,Chandigarh,High School,19506.0,12.0,19915.71,Books,Wallet,7.9,2.4,18,1,2024-11-29,Silver,No,1659.6425,adult,2024,11
172,C143693,47.0,female,panipat,Bachelor,51766.0,9.0,17669.87,Electronics,Cash,14.1,3.5,16,2,2025-02-06,Silver,No,1963.3188888888888,middle_aged,2025,2
173,C154483,26.0,male,Hyderabad,Bachelor,67870.0,11.0,10068.4,Sports,Net Banking,10.8,4.9,18,1,2025-09-25,Basic,No,915.3090909090909,adult,2025,9
174,C146962,36.0,female,Jaipur,High School,52415.0,12.0,9963.43,Grocery,Cash,11.1,1.9,18,1,2024-05-06,Gold,No,830.2858333333334,adult,2024,5
175,C144146,35.0,female,Jaipur,Bachelor,41867.0,6.0,13132.29,Sports,Upi,16.6,3.4,13,1,2025-12-07,Silver,No,2188.715,adult,2025,12
176,C130860,34.0,male,Kolkata,Master,46317.0,8.0,19831.36,Clothing,Wallet,14.2,4.4,22,1,2024-09-21,Platinum,No,2478.92,adult,2024,9
177,C156872,35.0,male,Hyderabad,Master,17860.0,8.0,16008.12,Books,Upi,6.9,3.4,20,0,2024-08-25,Gold,Yes,2001.015,adult,2024,8
178,C123336,46.0,female,panipat,Master,58789.0,8.0,17274.19,Clothing,Cash,0.0,2.7,24,1,2024-05-22,Basic,No,2159.27375,middle_aged,2024,5
179,C120073,23.0,male,Chandigarh,Master,22215.0,10.0,19035.27,Grocery,Wallet,16.9,3.2,19,0,2025-07-17,Gold,No,1903.527,young,2025,7
180,C111406,33.0,male,Bangalore,High School,63039.0,8.0,4184.36,Home,Upi,8.6,2.4,15,5,2025-12-29,Basic,No,523.045,adult,2025,12
181,C186879,38.0,male,Mohali,Master,45084.0,9.0,27281.19,Books,Upi,10.4,2.9,16,1,2025-12-15,Basic,No,3031.2433333333333,adult,2025,12
182,C162153,20.0,male,Chennai,Master,58633.0,5.0,9528.6,Books,Debit Card,7.7,3.3,9,2,2024-09-12,Gold,No,1905.72,young,2024,9
183,C187268,42.0,male,Delhi,Master,30115.0,10.0,33507.86,Books,Net Banking,7.1,5.0,10,1,2025-05-20,Silver,No,3350.786,middle_aged,2025,5
184,C112480,28.0,female,Chennai,Bachelor,45434.0,4.0,11848.96,Books,Debit Card,19.7,4.8,22,0,2025-03-30,Platinum,No,2962.24,adult,2025,3
185,C175217,37.0,female,Bangalore,Diploma,32944.0,2.0,4755.36,Electronics,Debit Card,9.0,3.1,17,3,2025-07-30,Basic,No,2377.68,adult,2025,7
186,C136593,22.0,male,Bangalore,High School,10253.0,6.0,11240.52,Electronics,Upi,3.5,2.6,17,2,2024-09-09,Basic,No,1873.42,young,2024,9
187,C146200,40.0,other,Hyderabad,PhD,45506.0,11.0,0.0,Electronics,Wallet,18.9,3.7,16,0,2025-10-17,Platinum,No,0.0,middle_aged,2025,10
188,C154157,48.0,male,Chennai,Diploma,48905.0,8.0,3185.76,Home,Credit Card,12.1,4.7,19,3,2024-02-22,Gold,No,398.22,middle_aged,2024,2
189,C130148,21.0,male,Chandigarh,High School,61491.0,11.0,16462.13,Home,Credit Card,12.0,3.3,16,1,2026-05-18,Platinum,No,1496.557272727273,young,2026,5
190,C176491,33.0,female,Chennai,Master,38625.0,9.0,11134.07,Sports,Cash,11.4,4.5,14,1,2024-11-11,Gold,No,1237.118888888889,adult,2024,11
191,C143190,41.0,male,Chandigarh,Bachelor,64970.0,6.0,8270.97,Home,Wallet,16.6,4.2,16,2,2024-04-17,Gold,No,1378.495,middle_aged,2024,4
192,C173574,35.0,female,panipat,Master,32358.0,7.0,17019.21,Electronics,Credit Card,11.5,3.3,20,1,2024-07-29,Basic,No,2431.315714285714,adult,2024,7
193,C124902,32.0,male,Mohali,Master,35465.0,7.0,9517.35,Beauty,Wallet,2.5,3.6,20,1,2026-06-05,None,No,1359.6214285714286,adult,2026,6
194,C140796,47.0,female,Kolkata,Master,66110.0,9.0,13786.76,Beauty,Wallet,4.0,3.8,20,0,2025-06-02,Basic,No,1531.8622222222223,middle_aged,2025,6
195,C149658,43.0,female,Mumbai,Bachelor,55820.0,5.0,13555.86,Books,Wallet,16.1,2.9,23,1,2025-01-27,Gold,No,2711.172,middle_aged,2025,1
196,C112991,38.0,female,Mumbai,Master,33690.0,10.0,20747.55,Clothing,Upi,7.2,3.3,17,3,2025-11-17,Silver,Yes,2074.755,adult,2025,11
197,C167103,24.0,male,Mumbai,Bachelor,18729.0,15.0,44834.22,Grocery,Credit Card,15.8,3.3,14,3,2024-01-12,Platinum,No,2988.948,young,2024,1
198,C108806,52.0,male,Hyderabad,High School,39313.0,6.0,10935.72,Grocery,Cash,4.1,3.5,16,4,2024-01-16,Basic,No,1822.62,middle_aged,2024,1
199,C177844,42.0,male,Mumbai,Diploma,34569.0,7.0,9068.42,Home,Upi,13.0,3.2,16,7,2026-06-03,Silver,No,1295.4885714285715,middle_aged,2026,6
200,C134979,35.0,male,Bangalore,Bachelor,48927.0,3.0,7823.38,Books,Cash,15.8,3.3,20,0,2024-01-04,Platinum,No,2607.7933333333335,adult,2024,1
201,C120548,48.0,male,unknown,Master,41830.0,9.0,26922.29,Books,Wallet,15.5,3.1,13,4,2026-02-26,Silver,No,2991.3655555555556,middle_aged,2026,2
202,C191848,33.0,female,Mumbai,High School,40277.0,6.0,15315.75,Beauty,Wallet,0.0,3.5,22,1,2025-05-11,Basic,No,2552.625,adult,2025,5
203,C111193,21.0,male,Delhi,Diploma,46260.0,5.0,12005.76,Electronics,Upi,30.4,3.8,24,0,2026-06-10,Basic,No,2401.152,young,2026,6
204,C101138,34.0,male,Jaipur,PhD,46160.0,6.0,17696.34,Home,Debit Card,10.5,4.2,14,2,2025-08-19,Silver,No,2949.39,adult,2025,8
205,C185316,57.0,male,Hyderabad,Diploma,87302.0,10.0,17091.23,Home,Wallet,0.0,2.8,20,4,2026-03-09,Silver,No,1709.123,middle_aged,2026,3
206,C142016,24.0,male,Kolkata,Master,16549.0,6.0,18481.97,Home,Upi,14.7,4.6,21,0,2024-07-01,Platinum,No,3080.3283333333334,young,2024,7
207,C190066,35.0,female,Jaipur,Bachelor,37588.0,6.0,12543.65,Grocery,Debit Card,18.8,4.4,12,3,2026-04-01,Silver,No,2090.608333333333,adult,2026,4
208,C141725,18.0,female,panipat,High School,51771.0,10.0,12942.23,Books,Upi,10.9,3.2,24,2,2025-09-20,Basic,No,1294.223,young,2025,9
209,C192730,35.0,male,Jaipur,Master,30588.0,10.0,24663.05,Books,Credit Card,6.0,3.7,19,2,2024-01-10,Gold,No,2466.305,adult,2024,1
210,C134224,56.0,female,Kolkata,Diploma,20713.0,4.0,13184.67,Electronics,Upi,20.3,3.4,23,3,2025-06-18,Silver,No,3296.1675,middle_aged,2025,6
211,C194557,46.0,male,Chennai,High School,31875.0,10.0,39503.5,Books,Wallet,19.4,4.8,24,4,2025-09-17,Silver,No,3950.35,middle_aged,2025,9
212,C130924,20.0,female,Pune,Master,70280.0,6.0,20002.88,Grocery,Credit Card,17.6,4.1,20,4,2024-12-23,Silver,No,3333.8133333333335,young,2024,12
213,C111888,25.0,female,Mumbai,Master,41164.0,8.0,20736.1,Clothing,Net Banking,7.3,3.9,24,0,2026-05-11,Basic,No,2592.0125,adult,2026,5
214,C163184,28.0,female,Kolkata,Master,43744.0,2.0,4187.55,Electronics,Debit Card,0.0,3.9,19,0,2024-04-24,Basic,No,2093.775,adult,2024,4
215,C142922,49.0,female,panipat,Bachelor,48900.0,8.0,23639.83,Home,Credit Card,13.0,3.1,22,0,2024-12-04,Gold,No,2954.97875,middle_aged,2024,12
216,C169481,21.0,female,Mumbai,Bachelor,16916.0,14.0,45022.105,Home,Cash,15.9,1.8,24,1,2025-08-29,Platinum,No,3215.8646428571433,young,2025,8
217,C165464,19.0,other,panipat,Bachelor,35912.0,13.0,30742.9,Electronics,Cash,5.8,2.2,14,1,2025-07-02,Silver,No,2364.8384615384616,young,2025,7
218,C107135,30.0,male,Jaipur,Bachelor,35867.0,6.0,16738.36,Beauty,Credit Card,0.0,1.2,16,2,2025-12-19,Basic,No,2789.726666666667,adult,2025,12
219,C132878,31.0,female,Bangalore,High School,37898.0,12.0,45022.105,Electronics,Net Banking,14.7,2.6,15,3,2026-05-06,Silver,No,3751.8420833333334,adult,2026,5
220,C186749,56.0,male,Hyderabad,Diploma,37588.0,4.0,0.0,Beauty,Credit Card,14.2,2.4,19,3,2024-04-12,Gold,No,0.0,middle_aged,2024,4
221,C185472,34.0,female,Chennai,Master,55406.0,9.0,14398.46,Beauty,Credit Card,15.7,3.7,12,0,2025-11-26,Basic,No,1599.8288888888887,adult,2025,11
222,C146425,26.0,female,Mohali,Master,34105.0,11.0,22503.84,Clothing,Wallet,10.5,4.3,15,1,2025-09-20,Gold,No,2045.8036363636363,adult,2025,9
223,C166649,25.0,male,Jaipur,Bachelor,38910.0,3.0,10292.76,Clothing,Debit Card,6.3,4.8,28,6,2025-02-24,Basic,Yes,3430.92,adult,2025,2
224,C193187,32.0,female,Kolkata,Bachelor,34363.0,8.0,19645.12,Sports,Wallet,4.0,4.6,16,0,2024-03-20,Gold,No,2455.64,adult,2024,3
225,C109170,44.0,male,Hyderabad,High School,33336.0,14.0,28249.86,Grocery,Upi,8.7,2.7,19,4,2025-06-21,Platinum,No,2017.847142857143,middle_aged,2025,6
226,C145906,46.0,male,Mumbai,Bachelor,0.0,7.0,20143.51,Grocery,Upi,14.5,3.1,13,3,2025-04-17,Gold,No,2877.6442857142856,middle_aged,2025,4
227,C197873,23.0,male,Hyderabad,Diploma,50069.0,9.0,31301.61,Clothing,Upi,6.1,3.7,21,2,2026-01-29,Basic,No,3477.956666666667,young,2026,1
228,C100887,48.0,male,Mumbai,Bachelor,35322.0,6.0,17376.65,Books,Debit Card,10.7,3.2,16,0,2025-06-20,Platinum,No,2896.1083333333336,middle_aged,2025,6
229,C189966,40.0,male,Kolkata,PhD,34609.0,5.0,5559.13,Clothing,Net Banking,9.8,5.0,19,2,2024-04-23,Silver,No,1111.826,middle_aged,2024,4
230,C117776,35.0,male,Chennai,Bachelor,8000.0,5.0,7093.33,Grocery,Upi,3.4,4.4,19,1,2024-02-23,Silver,No,1418.666,adult,2024,2
231,C199717,30.0,male,Mumbai,Bachelor,52206.0,11.0,20986.15,Home,Cash,15.4,3.8,21,0,2024-04-06,Basic,No,1907.8318181818183,adult,2024,4
232,C106836,34.0,female,Mumbai,Bachelor,33826.0,4.0,10942.58,Sports,Debit Card,11.3,1.5,23,2,2025-06-24,Basic,No,2735.645,adult,2025,6
233,C131651,31.0,male,panipat,Master,8746.0,7.0,21202.65,not_specified,Credit Card,12.3,2.9,13,0,2025-04-19,Basic,No,3028.9500000000003,adult,2025,4
234,C191061,19.0,male,Jaipur,Master,33500.0,11.0,17848.37,Sports,Credit Card,8.8,3.8,17,3,2026-02-24,Basic,No,1622.5790909090908,young,2026,2
235,C133082,37.0,male,Jaipur,Master,48127.0,2.0,3719.5,Clothing,Debit Card,12.3,4.2,19,2,2024-11-16,Gold,No,1859.75,adult,2024,11
236,C139495,22.0,male,Chennai,PhD,36170.0,13.0,34325.26,Grocery,Upi,15.9,5.0,14,3,2026-06-02,Platinum,No,2640.4046153846157,young,2026,6
237,C143834,35.0,female,Bangalore,Bachelor,17644.0,2.0,9180.61,Sports,Net Banking,22.6,2.5,15,0,2025-04-23,Gold,No,4590.305,adult,2025,4
238,C128239,26.0,female,Jaipur,Master,18877.0,5.0,12392.95,Home,Net Banking,14.7,3.7,14,2,2025-07-09,Basic,Yes,2478.59,adult,2025,7
239,C103738,34.0,other,Pune,Bachelor,65088.0,3.0,10618.97,Electronics,Credit Card,9.2,4.5,24,2,2025-10-20,Basic,No,3539.6566666666663,adult,2025,10
240,C170910,39.0,male,Hyderabad,PhD,50697.0,6.0,17669.91,Beauty,Credit Card,10.3,5.0,18,2,2025-03-25,Silver,No,2944.985,adult,2025,3
241,C188588,34.0,male,Chandigarh,Diploma,39383.0,12.0,44527.4,Clothing,Credit Card,25.8,5.0,23,3,2025-03-30,Silver,No,3710.616666666667,adult,2025,3
242,C176128,31.0,female,Kolkata,High School,50858.0,6.0,443.45,Clothing,Net Banking,0.1,3.7,19,1,2024-01-14,Silver,No,73.90833333333333,adult,2024,1
243,C191101,21.0,female,Pune,Bachelor,35579.0,9.0,20737.91,Sports,Cash,18.5,3.1,21,1,2025-07-03,Silver,No,2304.2122222222224,young,2025,7
244,C106932,43.0,female,Mohali,Diploma,0.0,8.0,16598.52,Books,Net Banking,11.7,3.8,20,1,2024-05-07,Silver,No,2074.815,middle_aged,2024,5
245,C121886,35.0,male,Hyderabad,Diploma,44233.0,10.0,27451.18,Home,Cash,17.5,3.6856145474913977,19,0,2025-09-14,Basic,No,2745.118,adult,2025,9
246,C197964,41.0,female,Hyderabad,PhD,53400.0,10.0,14698.45,Beauty,Credit Card,4.9,3.9,15,3,2025-07-08,Silver,No,1469.845,middle_aged,2025,7
247,C181261,36.0,female,Chandigarh,Bachelor,49982.0,10.0,5479.7,Clothing,Cash,19.4,3.4,10,2,2025-01-02,Silver,No,547.97,adult,2025,1
248,C161003,44.0,male,Delhi,High School,40734.0,5.0,11985.84,Clothing,Wallet,16.9,4.4,11,0,2024-01-12,Silver,No,2397.168,middle_aged,2024,1
249,C124324,51.0,female,Chennai,Diploma,57069.0,5.0,12849.84,Clothing,Net Banking,23.7,3.7,13,3,2024-06-09,Basic,No,2569.968,middle_aged,2024,6
250,C119784,39.0,female,Chandigarh,Bachelor,69788.0,5.0,15013.66,Books,Wallet,12.5,3.9,21,2,2025-10-21,Basic,No,3002.732,adult,2025,10
251,C107733,24.0,female,panipat,Master,42107.0,3.0,8400.66,Grocery,Cash,2.2,2.8,20,2,2024-05-13,Basic,No,2800.22,young,2024,5
252,C116727,39.0,female,Chennai,Master,44304.0,8.0,28709.7,Books,Net Banking,13.9,3.7,9,2,2025-01-21,Silver,No,3588.7125,adult,2025,1
253,C113736,36.0,female,Hyderabad,Bachelor,14295.0,10.0,24498.96,Electronics,Wallet,8.7,3.1,23,1,2024-07-30,Gold,No,2449.8959999999997,adult,2024,7
254,C155046,18.0,male,Hyderabad,Master,32000.0,8.0,12071.03,Clothing,Upi,10.9,2.4,20,1,2024-05-18,Gold,No,1508.87875,young,2024,5
255,C138394,62.0,male,Mohali,PhD,71913.0,5.0,16424.57,Sports,Upi,6.3,2.9,11,4,2024-05-07,Basic,No,3284.9139999999998,middle_aged,2024,5
256,C172261,29.0,male,Chandigarh,Bachelor,15270.0,9.0,22231.16,Beauty,Upi,4.7,3.8,15,1,2025-11-06,Silver,No,2470.128888888889,adult,2025,11
257,C105407,35.0,female,Mohali,Master,20802.0,13.0,45022.105,Electronics,Cash,15.9,4.5,22,1,2025-05-19,Gold,Yes,3463.238846153846,adult,2025,5
258,C119742,34.0,female,panipat,Diploma,75583.0,5.0,7252.24,not_specified,Debit Card,10.6,5.0,16,3,2024-07-21,Silver,No,1450.4479999999999,adult,2024,7
259,C140825,32.0,female,Chandigarh,Bachelor,46540.0,7.0,15860.04,Clothing,Cash,6.5,3.7,17,2,2024-08-17,Basic,No,2265.7200000000003,adult,2024,8
260,C123432,25.0,female,panipat,Bachelor,48589.0,12.0,27275.35,Grocery,Cash,19.2,4.1,19,3,2026-02-02,Basic,No,2272.945833333333,adult,2026,2
261,C172622,42.0,male,Hyderabad,High School,60990.0,15.0,34141.12,Beauty,Credit Card,0.7,2.4,19,3,2024-06-30,Gold,No,2276.074666666667,middle_aged,2024,6
262,C131777,18.0,male,Delhi,Diploma,8000.0,12.0,45022.105,Home,Credit Card,2.3,1.6,22,3,2025-08-17,Silver,No,3751.8420833333334,young,2025,8
263,C192034,33.0,male,panipat,Master,27234.0,7.0,24416.04,Electronics,Upi,14.6,5.0,18,2,2024-06-01,Basic,No,3488.0057142857145,adult,2024,6
264,C179798,50.0,male,Bangalore,High School,57843.0,12.0,31228.55,Home,Upi,5.3,5.0,26,1,2025-06-25,Gold,No,2602.3791666666666,middle_aged,2025,6
265,C167683,32.0,female,Pune,High School,33402.0,7.0,20261.98,Books,Wallet,7.7,4.1,18,3,2026-03-28,Gold,No,2894.5685714285714,adult,2026,3
266,C178099,35.0,female,Chennai,Master,50702.0,9.0,29840.36,Sports,Wallet,9.8,3.3,20,4,2024-06-20,Basic,No,3315.5955555555556,adult,2024,6
267,C116758,47.0,female,Hyderabad,Bachelor,39953.0,9.0,19596.03,Beauty,Credit Card,11.8,2.7,15,3,2024-12-26,Silver,No,2177.3366666666666,middle_aged,2024,12
268,C125332,37.0,female,Mumbai,Bachelor,67012.0,9.0,21816.31,Beauty,Cash,15.7,3.9,19,4,2024-09-07,Basic,No,2424.0344444444445,adult,2024,9
269,C179899,25.0,female,Mumbai,High School,57479.0,4.0,14113.06,Electronics,Net Banking,10.7,2.6,14,1,2025-10-17,Basic,No,3528.265,adult,2025,10
270,C166429,42.0,male,Delhi,Diploma,73160.0,11.0,33773.26,Sports,Wallet,11.4,4.5,21,1,2025-11-07,Basic,No,3070.296363636364,middle_aged,2025,11
271,C117742,37.0,female,Pune,Master,32226.0,4.0,7483.38,Books,Credit Card,0.0,4.5,18,1,2025-03-08,Basic,No,1870.845,adult,2025,3
272,C130001,23.0,female,Chennai,Bachelor,63003.0,10.0,23036.25,Sports,Net Banking,6.4,1.7,20,3,2024-12-29,Gold,No,2303.625,young,2024,12
273,C147393,32.0,male,Pune,High School,39283.0,9.0,22517.14,Clothing,Net Banking,19.9,4.8,18,1,2026-05-26,Gold,No,2501.9044444444444,adult,2026,5
274,C145200,39.0,male,Bangalore,High School,74253.0,9.0,29199.6,Grocery,Net Banking,22.0,4.1,16,4,2024-07-06,Platinum,No,3244.3999999999996,adult,2024,7
275,C119437,34.0,female,Chennai,Bachelor,62422.0,5.0,7134.2,Grocery,Net Banking,5.1,3.6,9,2,2024-08-14,Basic,No,1426.84,adult,2024,8
276,C151810,19.0,female,Pune,PhD,49994.0,8.0,14160.5,Home,Net Banking,0.0,4.8,13,5,2024-03-06,Silver,No,1770.0625,young,2024,3
277,C122610,50.0,male,Chandigarh,Master,45496.0,4.0,9274.62,Sports,Net Banking,14.7,3.7,20,1,2025-01-17,Gold,No,2318.655,middle_aged,2025,1
278,C194310,32.0,female,Mumbai,Bachelor,40778.0,6.0,16661.42,Electronics,Net Banking,0.0,5.0,16,0,2025-10-26,Silver,No,2776.903333333333,adult,2025,10
279,C169171,37.0,other,Kolkata,Diploma,69560.0,9.0,6694.34,Grocery,Net Banking,20.1,2.4,15,4,2024-07-27,Silver,No,743.8155555555555,adult,2024,7
280,C100227,62.0,male,Pune,Master,50436.0,8.0,17851.45,Home,Net Banking,20.0,4.2,17,2,2024-11-15,Basic,No,2231.43125,middle_aged,2024,11
281,C138017,51.0,female,Chennai,Master,50620.0,5.0,3340.28,Sports,Upi,19.8,2.7,13,2,2025-03-17,Basic,No,668.056,middle_aged,2025,3
282,C134920,32.0,male,Jaipur,Diploma,40525.0,10.0,35293.93,Sports,Cash,5.9,3.4,20,1,2025-01-27,Basic,No,3529.393,adult,2025,1
283,C149414,38.0,male,Kolkata,Bachelor,76239.0,8.0,32188.31,Books,Wallet,10.9,4.7,13,3,2026-04-12,Silver,No,4023.53875,adult,2026,4
284,C112266,38.0,female,Mohali,Bachelor,66603.0,12.0,42592.7,Home,Upi,5.2,4.4,12,5,2024-02-18,Basic,No,3549.3916666666664,adult,2024,2
285,C120165,45.0,female,Jaipur,Master,46331.0,5.0,18088.23,Clothing,Credit Card,3.4,4.1,19,1,2024-12-04,Silver,No,3617.6459999999997,middle_aged,2024,12
286,C160838,21.0,male,Mumbai,Bachelor,48918.0,8.0,27411.89,Home,Wallet,12.4,3.7,16,1,2026-03-21,Gold,No,3426.48625,young,2026,3
287,C136553,35.0,female,Hyderabad,Master,37734.0,7.0,12372.41,Clothing,Upi,11.1,3.5,22,4,2024-01-09,Platinum,No,1767.4871428571428,adult,2024,1
288,C125881,33.0,male,panipat,Master,39928.0,9.0,12972.77,Books,Cash,13.5,3.6,20,3,2025-02-15,Basic,No,1441.418888888889,adult,2025,2
289,C189319,26.0,female,Bangalore,High School,41671.0,15.0,8690.16,Books,Cash,20.9,5.0,20,4,2024-05-26,None,No,579.3439999999999,adult,2024,5
290,C184135,23.0,male,Mumbai,Master,32216.0,4.0,9410.05,Beauty,Wallet,10.2,3.6,20,1,2025-10-23,Basic,No,2352.5125,young,2025,10
291,C194012,32.0,male,Mumbai,Bachelor,52311.0,8.0,21495.59,Electronics,Wallet,16.8,3.2,21,0,2024-09-17,Gold,No,2686.94875,adult,2024,9
292,C153618,32.0,male,Mumbai,Bachelor,32318.0,8.0,24570.81,Clothing,Credit Card,7.7,3.5,17,0,2026-07-09,Platinum,No,3071.35125,adult,2026,7
293,C125835,66.0,female,Mohali,Master,47224.0,15.0,39663.74,Books,Credit Card,30.4,4.2,23,2,2025-06-23,Basic,Yes,2644.249333333333,middle_aged,2025,6
294,C103167,24.0,other,Pune,High School,36293.0,6.0,9652.19,Clothing,Upi,12.1,1.7,17,0,2025-03-31,Basic,No,1608.6983333333335,young,2025,3
295,C196333,38.0,male,Hyderabad,Bachelor,35510.0,9.0,17589.51,Home,Net Banking,18.4,4.2,16,2,2024-12-08,Basic,No,1954.3899999999999,adult,2024,12
296,C131503,23.0,male,Kolkata,Bachelor,42654.0,7.0,17880.83,Beauty,Cash,12.9,3.5,15,2,2025-01-13,Basic,No,2554.404285714286,young,2025,1
297,C198111,35.0,male,Chennai,High School,39533.0,4.0,8780.25,Home,Wallet,13.8,4.5,13,4,2025-01-21,Platinum,No,2195.0625,adult,2025,1
298,C125353,39.0,male,Delhi,Diploma,73333.0,6.0,19203.82,Books,Wallet,12.2,4.1,16,3,2025-04-30,Silver,No,3200.6366666666668,adult,2025,4
299,C195092,34.0,male,Chandigarh,Master,70816.0,12.0,42515.55,Beauty,Cash,17.5,4.1,12,3,2025-01-24,Silver,No,3542.9625,adult,2025,1
300,C135228,42.0,male,Pune,PhD,36152.0,8.0,18398.35,Grocery,Upi,14.1,2.1,28,1,2025-10-17,Silver,No,2299.79375,middle_aged,2025,10
301,C101719,41.0,female,Delhi,Master,51898.0,9.0,27449.15,Sports,Debit Card,3.6,4.2,13,2,2024-06-27,Silver,No,3049.9055555555556,middle_aged,2024,6
302,C183201,41.0,male,Kolkata,PhD,53868.0,5.0,9842.52,Beauty,Cash,26.1,3.8,19,3,2026-04-10,Gold,No,1968.5040000000001,middle_aged,2026,4
303,C104080,28.0,male,Bangalore,Bachelor,40361.0,6.0,21177.33,Grocery,Cash,16.8,2.4,17,0,2025-05-23,Silver,No,3529.5550000000003,adult,2025,5
304,C163482,38.0,male,Mumbai,Bachelor,53453.0,8.0,19579.67,Electronics,Credit Card,25.2,4.5,15,0,2024-08-03,None,No,2447.45875,adult,2024,8
305,C155237,35.0,female,Mumbai,Master,46861.0,6.0,11487.85,Clothing,Debit Card,18.3,3.4,15,0,2024-08-12,Basic,No,1914.6416666666667,adult,2024,8
306,C121339,30.0,male,Bangalore,Bachelor,42777.0,9.0,20134.35,Grocery,Cash,32.0,2.7,15,2,2026-06-28,Basic,Yes,2237.1499999999996,adult,2026,6
307,C100884,21.0,male,Delhi,Bachelor,8000.0,6.0,11431.29,Sports,Cash,15.4,4.0,16,0,2024-12-16,Gold,No,1905.2150000000001,young,2024,12
308,C135138,23.0,male,Chandigarh,High School,46317.0,10.0,20360.19,Sports,Upi,1.5,2.9,10,1,2026-02-02,Basic,No,2036.0189999999998,young,2026,2
309,C117580,56.0,female,Mohali,Master,41201.0,6.0,18106.45,Grocery,Debit Card,4.9,3.4,14,0,2026-04-03,Gold,No,3017.741666666667,middle_aged,2026,4
310,C161741,30.0,male,Mohali,Master,16494.0,10.0,16465.45,Home,Net Banking,18.3,4.7,14,2,2025-05-08,Gold,No,1646.545,adult,2025,5
311,C180661,35.0,male,panipat,Bachelor,70714.0,14.0,38474.47,Grocery,Net Banking,4.9,4.7,17,1,2026-07-08,None,No,2748.1764285714285,adult,2026,7
312,C196337,30.0,male,panipat,Master,19972.0,7.0,8618.3,Beauty,Wallet,18.8,2.7,13,5,2025-02-14,Basic,No,1231.185714285714,adult,2025,2
313,C112270,35.0,male,Pune,Bachelor,55586.0,5.0,14280.55,Electronics,Credit Card,6.9,3.1,17,1,2024-12-30,Silver,No,2856.1099999999997,adult,2024,12
314,C105712,35.0,female,Pune,Master,56000.0,4.0,6236.33,Sports,Net Banking,10.4,3.6,19,1,2024-02-15,Silver,No,1559.0825,adult,2024,2
315,C195740,31.0,female,Jaipur,Diploma,36551.0,11.0,32559.56,Sports,Debit Card,13.4,2.3,19,1,2025-01-21,Platinum,No,2959.96,adult,2025,1
316,C187353,45.0,female,Bangalore,Diploma,51404.0,10.0,22852.83,Clothing,Credit Card,17.9,4.2,18,4,2026-10-02,Basic,Yes,2285.2830000000004,middle_aged,2026,10
317,C157922,46.0,male,Mumbai,Master,43320.0,11.0,25947.28,Grocery,Cash,0.0,2.4,22,4,2025-09-13,Silver,No,2358.843636363636,middle_aged,2025,9
318,C192143,32.0,male,Kolkata,High School,0.0,6.0,19293.59,Beauty,Wallet,17.8,3.5,20,1,2026-01-25,Silver,No,3215.5983333333334,adult,2026,1
319,C148645,38.0,female,Chandigarh,Bachelor,30418.0,5.0,14680.25,Grocery,Wallet,0.5,3.3,15,0,2024-02-29,Gold,No,2936.05,adult,2024,2
